Trial Number,State,Device timestamp,Left pupil diameter,Left pupil validity,Right pupil diameter,Right pupil validity,Rating
Trial1,baseline,2144749518,3.8071136474609375,1,3.6805267333984375,1,Yes
Trial1,baseline,2145265813,3.343353271484375,1,3.213409423828125,1,Yes
Trial1,baseline,2145782108,nan,0,nan,0,Yes
Trial1,baseline,2146298404,3.1390838623046875,1,3.111083984375,1,Yes
Trial1,stimuli,2146848008,3.2149200439453125,1,3.0975799560546875,1,Yes
Trial1,stimuli,2147364304,3.2684326171875,1,3.2095489501953125,1,Yes
Trial1,stimuli,2147880599,3.3881378173828125,1,3.3335723876953125,1,Yes
Trial1,stimuli,2148396894,3.517608642578125,1,3.4085540771484375,1,Yes
Trial1,stimuli,2148913189,3.680450439453125,1,3.57666015625,1,Yes
Trial1,stimuli,2149429485,3.54132080078125,1,3.400390625,1,Yes
Trial1,stimuli,2149929125,3.72344970703125,1,3.601165771484375,1,Yes
Trial1,stimuli,2150445421,3.65673828125,1,3.4877166748046875,1,Yes
Trial1,stimuli,2150961716,3.7826995849609375,1,3.589202880859375,1,Yes
Trial1,stimuli,2151478011,3.7056121826171875,1,3.5061187744140625,1,Yes
Trial1,baseline,2153776358,3.910614013671875,1,3.7192840576171875,1,No
Trial1,baseline,2154292654,3.4463958740234375,1,3.273773193359375,1,No
Trial1,baseline,2154808949,3.16827392578125,1,3.0638275146484375,1,No
Trial1,baseline,2155325244,3.1402740478515625,1,3.1352691650390625,1,No
Trial1,stimuli,2155874849,3.3325042724609375,1,3.261993408203125,1,No
Trial1,stimuli,2156391144,3.472137451171875,1,3.3416290283203125,1,No
Trial1,stimuli,2156907439,3.6941680908203125,1,3.5201568603515625,1,No
Trial1,stimuli,2157423735,3.486297607421875,1,3.32952880859375,1,No
Trial1,stimuli,2157940030,3.8149871826171875,1,3.6634063720703125,1,No
Trial1,stimuli,2158456325,3.9596099853515625,1,3.859161376953125,1,No
Trial1,stimuli,2158972621,3.52703857421875,1,3.439971923828125,1,No
Trial1,stimuli,2159472261,3.6927032470703125,1,3.5886688232421875,1,No
Trial1,stimuli,2159988557,3.9336090087890625,1,3.8606719970703125,1,No
Trial1,stimuli,2160504852,4.01654052734375,1,3.961700439453125,1,No
